# Time [s],Mass [Kg/kg],BT [C],FT [C]
1.74000000000E+03,7.33808700000E-01,4.79796360000E+02,4.75968900000E+02
1.75000000000E+03,7.33808700000E-01,4.79842100000E+02,4.75988460000E+02
1.75000000000E+03,7.33808700000E-01,4.79842100000E+02,4.75988460000E+02
1.75000000000E+03,7.33808700000E-01,4.79842100000E+02,4.75988460000E+02
1.75000000000E+03,7.33808700000E-01,4.79842100000E+02,4.75988460000E+02
1.75000000000E+03,7.33808700000E-01,4.79842100000E+02,4.75988460000E+02
1.75000000000E+03,7.33808700000E-01,4.79842100000E+02,4.75988460000E+02
1.75000000000E+03,7.33808700000E-01,4.79842100000E+02,4.75988460000E+02
1.75000000000E+03,7.33808700000E-01,4.79842100000E+02,4.75988460000E+02
1.75000000000E+03,7.33808700000E-01,4.79842100000E+02,4.75988460000E+02
1.75000000000E+03,7.33808700000E-01,4.79842100000E+02,4.75988460000E+02
1.76000000000E+03,7.33808700000E-01,4.79885740000E+02,4.76007110000E+02
1.76000000000E+03,7.33808700000E-01,4.79885740000E+02,4.76007110000E+02
1.76000000000E+03,7.33808700000E-01,4.79885740000E+02,4.76007110000E+02
1.76000000000E+03,7.33808700000E-01,4.79885740000E+02,4.76007110000E+02
1.76000000000E+03,7.33808700000E-01,4.79885740000E+02,4.76007110000E+02
1.76000000000E+03,7.33808700000E-01,4.79885740000E+02,4.76007110000E+02
1.76000000000E+03,7.33808700000E-01,4.79885740000E+02,4.76007110000E+02
1.76000000000E+03,7.33808700000E-01,4.79885740000E+02,4.76007110000E+02
1.76000000000E+03,7.33808700000E-01,4.79885740000E+02,4.76007110000E+02
1.76000000000E+03,7.33808700000E-01,4.79885740000E+02,4.76007110000E+02
1.77000000000E+03,7.33808700000E-01,4.79927370000E+02,4.76024900000E+02
1.77000000000E+03,7.33808700000E-01,4.79927370000E+02,4.76024900000E+02
1.77000000000E+03,7.33808700000E-01,4.79927370000E+02,4.76024900000E+02
1.77000000000E+03,7.33808700000E-01,4.79927370000E+02,4.76024900000E+02
1.77000000000E+03,7.33808700000E-01,4.79927370000E+02,4.76024900000E+02
1.77000000000E+03,7.33808700000E-01,4.79927370000E+02,4.76024900000E+02
1.77000000000E+03,7.33808700000E-01,4.79927370000E+02,4.76024900000E+02
1.77000000000E+03,7.33808700000E-01,4.79927370000E+02,4.76024900000E+02
1.77000000000E+03,7.33808700000E-01,4.79927370000E+02,4.76024900000E+02
1.77000000000E+03,7.33808700000E-01,4.79927370000E+02,4.76024900000E+02
1.78000000000E+03,7.33808700000E-01,4.79967070000E+02,4.76041900000E+02
1.78000000000E+03,7.33808700000E-01,4.79967070000E+02,4.76041900000E+02
1.78000000000E+03,7.33808700000E-01,4.79967070000E+02,4.76041900000E+02
1.78000000000E+03,7.33808700000E-01,4.79967070000E+02,4.76041900000E+02
1.78000000000E+03,7.33808700000E-01,4.79967070000E+02,4.76041900000E+02
1.78000000000E+03,7.33808700000E-01,4.79967070000E+02,4.76041900000E+02
1.78000000000E+03,7.33808700000E-01,4.79967070000E+02,4.76041900000E+02
1.78000000000E+03,7.33808700000E-01,4.79967070000E+02,4.76041900000E+02
1.78000000000E+03,7.33808700000E-01,4.79967070000E+02,4.76041900000E+02
1.78000000000E+03,7.33808700000E-01,4.79967070000E+02,4.76041900000E+02
1.79000000000E+03,7.33808700000E-01,4.80004970000E+02,4.76058070000E+02
1.79000000000E+03,7.33808700000E-01,4.80004970000E+02,4.76058070000E+02
1.79000000000E+03,7.33808700000E-01,4.80004970000E+02,4.76058070000E+02
1.79000000000E+03,7.33808700000E-01,4.80004970000E+02,4.76058070000E+02
1.79000000000E+03,7.33808700000E-01,4.80004970000E+02,4.76058070000E+02
1.79000000000E+03,7.33808700000E-01,4.80004970000E+02,4.76058070000E+02
1.79000000000E+03,7.33808700000E-01,4.80004970000E+02,4.76058070000E+02
1.79000000000E+03,7.33808700000E-01,4.80004970000E+02,4.76058070000E+02
1.79000000000E+03,7.33808700000E-01,4.80004970000E+02,4.76058070000E+02
1.79000000000E+03,7.33808700000E-01,4.80004970000E+02,4.76058070000E+02
1.80000000000E+03,7.33808700000E-01,4.80041110000E+02,4.76073520000E+02
1.80000000000E+03,7.33808700000E-01,4.80041110000E+02,4.76073520000E+02
1.80000000000E+03,7.33808700000E-01,4.80041110000E+02,4.76073520000E+02
1.80000000000E+03,7.33808700000E-01,4.80041110000E+02,4.76073520000E+02
1.80000000000E+03,7.33808700000E-01,4.80041110000E+02,4.76073520000E+02
1.80000000000E+03,7.33808700000E-01,4.80041110000E+02,4.76073520000E+02
